2688,605,9467,5,315.1,63.02
2689,7286,9854,1,4012.15,4012.15
2690,7726,6649,1,1957.41,1957.41
2691,6644,6348,5,7584.6,1516.92
2692,4496,3848,4,14212.88,3553.22
2693,8858,3831,3,14492.22,4830.74
2694,58,7314,3,5740.38,1913.46
2695,9683,8060,5,16500.8,3300.16
2696,2838,3499,2,9188.06,4594.03
2697,4482,3334,4,19333.72,4833.43
2698,1310,8697,2,6284.82,3142.41
2699,2006,8143,1,1382.05,1382.05
2700,2159,8849,3,10955.97,3651.99
2701,801,7553,5,8478.8,1695.76
2702,351,9992,4,14236.72,3559.18
2703,6031,3944,4,15095.8,3773.95
2704,2524,8136,4,11785.2,2946.3
2705,6966,1885,5,6253.05,1250.61
2706,8546,9332,1,3214.85,3214.85
2707,8038,7066,5,20727.8,4145.56
2708,3847,3998,1,701.89,701.89
2709,5793,9013,4,2068.56,517.14
2710,4477,4608,3,401.31,133.77
2711,6970,7305,5,15494.35,3098.87
2712,2016,2799,5,11495.45,2299.09
2713,7568,3161,2,3264.74,1632.37
2714,1398,7722,2,6261.74,3130.87
2715,6712,55,1,2572.84,2572.84
2716,6885,5937,2,7491.5,3745.75
2717,4605,4498,5,23995.25,4799.05
2718,911,1450,4,10938.36,2734.59
2719,4421,7942,5,12035.25,2407.05
2720,6954,6327,3,11313.48,3771.16
2721,3403,2618,1,2924.24,2924.24
2722,1315,2109,3,629.25,209.75
2723,6713,5863,2,8194.58,4097.29
2724,1669,8492,4,1608.32,402.08
2725,8560,3743,3,12352.41,4117.47
2726,7439,3860,1,246.29,246.29
2727,3351,785,2,7885.98,3942.99
2728,1307,3026,3,8230.74,2743.58
2729,1123,1170,4,11053.0,2763.25
2730,3524,4173,2,9938.6,4969.3
2731,8632,6714,1,3283.72,3283.72
2732,9858,4232,3,3525.6,1175.2
2733,7801,9214,1,1185.25,1185.25
2734,8320,8395,3,1043.97,347.99
2735,8040,4191,2,2672.44,1336.22
2736,2706,556,2,6169.12,3084.56
2737,7795,6364,5,24115.15,4823.03
2738,3117,7578,5,15172.4,3034.48
2739,3352,9471,1,3925.38,3925.38
2740,9580,826,4,18815.2,4703.8
2741,7617,6295,1,3566.2,3566.2
2742,6612,4723,4,4474.4,1118.6
2743,5076,2915,5,8140.25,1628.05
2744,1113,9936,3,8494.32,2831.44
2745,3522,2045,2,7711.16,3855.58
2746,7668,5882,2,7959.32,3979.66
2747,9507,3203,4,19626.24,4906.56
2748,8247,8826,1,1138.92,1138.92
2749,9957,5569,5,2876.3,575.26
2750,4106,5998,5,17149.5,3429.9
2751,4437,9341,3,10134.0,3378.0
2752,5939,1477,5,17667.95,3533.59
2753,4316,1173,3,11666.07,3888.69
2754,652,55,1,2087.7,2087.7
2755,7153,443,1,4439.93,4439.93
2756,9865,5714,2,714.24,357.12
2757,6100,9495,3,1305.75,435.25
2758,4740,9680,1,2878.74,2878.74
2759,2374,838,5,16974.55,3394.91
2760,3083,893,2,3626.7,1813.35
2761,3827,5640,2,9750.82,4875.41
2762,3341,2368,5,22555.4,4511.08
2763,2910,3795,3,1871.85,623.95
2764,2767,9462,2,6458.08,3229.04
2765,5678,4423,5,22088.4,4417.68
2766,8599,2677,2,7950.4,3975.2
2767,3489,201,5,2771.2,554.24
2768,9631,6296,3,11515.53,3838.51
2769,5234,3850,1,2103.97,2103.97
2770,1723,7681,4,16140.2,4035.05
2771,7546,6310,1,2402.12,2402.12
2772,2982,8937,4,9411.92,2352.98
2773,52,7919,2,7250.42,3625.21
2774,8146,5296,5,7621.95,1524.39
2775,9729,556,1,2695.61,2695.61
2776,6669,2432,2,9828.82,4914.41
2777,9105,9616,1,1800.79,1800.79
2778,1373,7057,2,199.88,99.94
2779,6251,4900,1,4297.56,4297.56
2780,5029,5625,4,19652.72,4913.18
2781,7190,8203,3,5896.86,1965.62
2782,3303,5987,4,5827.76,1456.94
2783,1987,5084,3,11642.64,3880.88
2784,7180,2119,4,19057.48,4764.37
2785,7110,3414,1,4727.57,4727.57
2786,5750,9910,5,14761.65,2952.33
2787,8305,4659,2,1386.08,693.04
2788,4842,9928,3,9027.24,3009.08
2789,5607,4797,2,3943.38,1971.69
2790,3261,1784,2,3560.68,1780.34
2791,5491,9882,4,5832.16,1458.04
2792,4602,3067,5,3216.85,643.37
2793,6472,6786,4,6376.28,1594.07
2794,3702,7259,5,5308.2,1061.64
2795,2001,2715,3,768.39,256.13
2796,9719,7690,3,6481.23,2160.41
2797,6547,350,1,3418.64,3418.64
2798,1593,7116,2,7684.9,3842.45
2799,2215,5840,1,541.74,541.74
2800,6246,4997,5,1317.25,263.45
2801,1770,5916,2,9709.0,4854.5
2802,2615,6274,2,4100.8,2050.4
2803,8511,7762,1,4375.36,4375.36
2804,1467,3707,2,8476.54,4238.27
2805,4349,8676,2,5786.22,2893.11
2806,233,2117,5,21261.0,4252.2
2807,206,9664,3,7010.1,2336.7
2808,2369,2979,1,1985.2,1985.2
2809,433,3914,4,14386.6,3596.65
2810,8491,3541,5,2349.6,469.92
2811,1389,8801,4,9219.16,2304.79
2812,6573,8049,3,3734.1,1244.7
2813,9833,2868,3,4097.73,1365.91
2814,5463,9513,1,743.33,743.33
2815,898,9006,1,1849.73,1849.73
2816,1696,2816,4,1425.96,356.49
2817,2258,1747,1,39.7,39.7
2818,634,8031,1,110.94,110.94
2819,6607,3936,1,2525.73,2525.73
2820,8133,1553,3,6000.51,2000.17
2821,2420,4057,2,1373.34,686.67
2822,9801,9202,5,22044.3,4408.86
2823,9281,3709,1,115.45,115.45
2824,5289,9085,2,5991.6,2995.8
2825,4316,9744,1,1250.25,1250.25
2826,1679,1734,4,1236.48,309.12
2827,9141,1477,2,6437.26,3218.63
2828,8878,454,5,24851.8,4970.36
2829,4669,2344,1,325.42,325.42
2830,7915,553,5,8680.0,1736.0
2831,9785,6262,2,5620.26,2810.13
2832,51,2250,4,14493.36,3623.34
2833,2149,4592,3,2002.23,667.41
2834,6126,5496,2,2939.58,1469.79
2835,311,4900,2,2146.28,1073.14
2836,4752,739,3,5740.02,1913.34
2837,1610,7725,5,15610.15,3122.03
2838,1134,6785,5,15687.3,3137.46
2839,7103,493,1,1786.0,1786.0
2840,3111,2321,4,10577.48,2644.37
2841,5542,2700,3,7849.17,2616.39
2842,6093,6566,1,2437.77,2437.77
2843,5855,8827,1,135.38,135.38
2844,9209,1055,1,1866.5,1866.5
2845,4168,9033,2,8597.88,4298.94
2846,5836,9270,5,19378.0,3875.6
2847,8637,4388,5,15164.7,3032.94
2848,5450,756,1,1722.35,1722.35
2849,5971,3415,3,6062.4,2020.8
2850,6665,4518,4,525.36,131.34
2851,1167,5640,3,7927.35,2642.45
2852,7941,1456,5,14745.8,2949.16
2853,837,8999,4,15714.84,3928.71
2854,2173,4329,4,4299.6,1074.9
2855,6023,9970,4,3777.08,944.27
2856,3445,3121,4,7982.68,1995.67
2857,2488,6711,1,3480.12,3480.12
2858,5469,3136,2,5842.68,2921.34
2859,7149,5482,1,3346.37,3346.37
2860,6672,2357,5,1907.35,381.47
2861,1108,2329,1,1301.14,1301.14
2862,9783,2940,3,11373.69,3791.23
2863,7449,5905,4,8807.6,2201.9
2864,4282,3709,2,6788.24,3394.12
2865,7941,3951,2,6576.14,3288.07
2866,1267,9268,3,1168.2,389.4
2867,5830,2395,1,3120.63,3120.63
2868,9480,6140,2,5448.5,2724.25
2869,4043,647,4,7352.12,1838.03
2870,1663,1781,3,452.91,150.97
2871,3463,1545,3,6872.91,2290.97
2872,3838,9932,3,12279.66,4093.22
2873,470,2721,1,2179.25,2179.25
2874,5986,5014,1,1689.2,1689.2
2875,2135,125,2,8451.08,4225.54
2876,8144,9708,5,7543.05,1508.61
2877,4026,6916,3,14608.83,4869.61
2878,5703,8336,3,11015.61,3671.87
2879,842,9751,1,2475.04,2475.04
2880,3018,7259,3,2186.73,728.91
2881,7241,3047,1,3211.18,3211.18
2882,375,7418,4,19208.84,4802.21
2883,3930,3098,4,15168.24,3792.06
2884,3774,7563,3,2795.49,931.83
2885,9150,2414,4,17943.0,4485.75
2886,2625,1405,2,6939.96,3469.98
2887,6619,3788,1,3163.1,3163.1
2888,8871,8358,1,4980.29,4980.29
2889,1484,6974,4,10534.72,2633.68
2890,421,6353,4,19593.44,4898.36
2891,2705,5284,1,1041.82,1041.82
2892,8540,3730,1,1906.61,1906.61
2893,4039,1750,3,6866.46,2288.82
2894,1820,3296,3,14470.65,4823.55
2895,9131,2220,5,13379.8,2675.96
2896,2069,8630,2,4548.78,2274.39
2897,6862,5790,1,1606.06,1606.06
2898,2010,9217,1,1217.33,1217.33
2899,2963,2705,4,8717.56,2179.39
2900,4009,94,4,5984.16,1496.04
2901,6842,7594,3,6317.88,2105.96
2902,1226,9058,1,491.37,491.37
2903,7722,4003,3,5961.36,1987.12
2904,447,8860,2,3888.6,1944.3
2905,9971,6905,1,1837.05,1837.05
2906,8006,5593,2,8173.54,4086.77
2907,9134,1118,4,11679.76,2919.94
2908,280,5410,3,654.75,218.25
2909,557,6152,5,16286.0,3257.2
2910,3078,2858,5,12162.9,2432.58
2911,3718,6853,3,14713.56,4904.52
2912,8300,7011,1,3629.64,3629.64
2913,4637,5889,3,4906.95,1635.65
2914,6521,3084,1,2377.77,2377.77
2915,5384,585,5,18739.95,3747.99
2916,3429,8970,5,20725.2,4145.04
2917,1304,8177,4,13284.08,3321.02
2918,3254,6443,3,2183.61,727.87
2919,6056,2070,3,8616.51,2872.17
2920,9855,1236,2,4469.0,2234.5
2921,5551,165,5,7529.45,1505.89
2922,8229,2385,2,4227.76,2113.88
2923,9838,9181,4,17534.04,4383.51
2924,8394,4978,5,2720.95,544.19
2925,1405,6490,1,4484.54,4484.54
2926,7817,3738,4,6602.12,1650.53
2927,835,5266,3,6040.65,2013.55
2928,5381,3744,3,11644.68,3881.56
2929,9417,6276,3,5410.86,1803.62
2930,6735,1084,2,4112.94,2056.47
2931,1780,2092,3,7841.28,2613.76
2932,9992,1357,5,7718.25,1543.65
2933,6219,6517,4,12220.36,3055.09
2934,3733,5683,3,14813.01,4937.67
2935,9219,6193,5,10290.75,2058.15
2936,9223,9237,5,16568.55,3313.71
2937,561,257,3,12836.49,4278.83
2938,287,1071,4,8394.12,2098.53
2939,8830,8506,2,7145.54,3572.77
2940,8894,318,1,2394.0,2394.0
2941,7237,1797,5,15954.75,3190.95
2942,1759,6337,5,23585.6,4717.12
2943,9427,3047,2,6795.14,3397.57
2944,3714,2339,5,11323.3,2264.66
2945,7289,5962,3,10535.79,3511.93
2946,3521,3642,1,3432.85,3432.85
2947,5929,6154,3,5190.57,1730.19
2948,1396,7517,2,8785.46,4392.73
2949,9155,1349,4,16907.16,4226.79
2950,6248,1305,5,17601.3,3520.26
2951,4353,6148,1,1997.55,1997.55
2952,8763,5087,3,7247.07,2415.69
2953,749,8908,1,424.8,424.8
2954,4024,4822,1,4041.49,4041.49
2955,4668,8118,2,5831.58,2915.79
2956,6908,9707,5,16413.35,3282.67
2957,3642,6571,2,6325.98,3162.99
2958,1635,6193,4,3660.0,915.0
2959,9559,9621,3,10655.82,3551.94
2960,2527,4268,3,11719.74,3906.58
2961,7650,9293,3,7046.88,2348.96
2962,9174,2019,3,13484.1,4494.7
2963,3335,5797,2,1263.62,631.81
2964,8820,4604,3,4748.61,1582.87
2965,1343,2516,1,2332.53,2332.53
2966,7218,684,5,13900.4,2780.08
2967,6815,3665,2,2137.8,1068.9
2968,4013,2358,2,1585.46,792.73
2969,7691,290,1,3939.23,3939.23
2970,8532,5398,3,6558.0,2186.0
2971,6587,5400,5,19786.35,3957.27
2972,4935,7360,3,2138.85,712.95
2973,4165,4181,4,4317.8,1079.45
2974,7927,2892,1,2987.1,2987.1
2975,4371,5802,3,13247.19,4415.73
2976,155,8787,5,12676.35,2535.27
2977,8299,6861,2,1536.74,768.37
2978,2366,9009,1,4736.1,4736.1
2979,1395,5710,2,805.2,402.6
2980,7920,4323,4,546.84,136.71
2981,768,5756,1,3645.14,3645.14
2982,9330,2967,3,641.37,213.79
2983,7383,81,5,5586.7,1117.34
2984,8602,613,2,8773.38,4386.69
2985,7037,8720,1,2433.46,2433.46
2986,2660,5981,4,16473.2,4118.3
2987,1378,1974,4,17019.4,4254.85
2988,5943,3402,4,19467.76,4866.94
2989,7567,2151,2,5682.66,2841.33
2990,4276,7963,3,10744.86,3581.62
2991,9504,7630,3,13103.25,4367.75
2992,3038,7328,5,14636.1,2927.22
2993,2797,7717,5,24457.05,4891.41
2994,4593,9781,4,13957.0,3489.25
2995,6923,9706,2,3396.26,1698.13
2996,9517,1818,1,199.7,199.7
2997,3110,7212,3,9050.13,3016.71
2998,9366,4029,4,14549.0,3637.25
2999,6934,3914,3,4201.41,1400.47
3000,900,5919,1,4795.0,4795.0
3001,2355,4863,5,19872.0,3974.4
3002,943,4314,4,13190.0,3297.5
3003,6694,5730,2,9416.08,4708.04
3004,9886,5110,5,11030.1,2206.02
3005,6877,9724,3,2367.0,789.0
3006,3211,6101,1,1664.71,1664.71
3007,4992,8296,3,3137.22,1045.74
3008,9379,9186,1,4397.96,4397.96
3009,4498,2862,1,3808.84,3808.84
3010,534,8315,4,10382.48,2595.62
3011,1074,3204,1,1072.96,1072.96
3012,6444,1433,5,6349.7,1269.94
3013,7054,7458,2,7979.86,3989.93
3014,6886,3634,5,10674.9,2134.98
3015,9463,585,4,7273.44,1818.36
3016,8589,5200,3,3107.43,1035.81
3017,9856,3742,2,7865.52,3932.76
3018,3897,1582,3,1720.86,573.62
3019,4969,9566,3,2554.11,851.37
3020,7778,6579,1,3261.22,3261.22
3021,4691,6053,5,5123.3,1024.66
3022,3313,5231,3,6711.24,2237.08
3023,7012,1614,2,7769.9,3884.95
3024,3031,4016,2,362.28,181.14
3025,4357,9217,2,4907.48,2453.74
3026,9041,5785,1,93.55,93.55
3027,9320,8974,3,12111.63,4037.21
3028,9464,7264,2,9225.6,4612.8
3029,4056,1183,5,5641.0,1128.2
3030,4235,6880,4,5846.32,1461.58
3031,6811,8655,1,3381.03,3381.03
3032,8351,6674,1,3872.88,3872.88
3033,3503,1944,2,2813.28,1406.64
3034,2255,1818,5,17601.7,3520.34
3035,3390,8651,2,4595.1,2297.55
3036,264,4938,5,5784.1,1156.82
3037,6384,4691,5,19895.55,3979.11
3038,5889,3141,4,13081.4,3270.35
3039,7122,7264,1,1479.7,1479.7
3040,2577,8769,4,7520.4,1880.1
3041,7124,2772,2,3160.16,1580.08
3042,353,4187,2,2016.52,1008.26
3043,4613,4218,2,1613.72,806.86
3044,9520,3934,5,4206.05,841.21
3045,6678,3356,3,12261.78,4087.26
3046,3214,9809,1,3495.33,3495.33
3047,5468,1161,1,2537.48,2537.48
3048,6232,6533,1,577.56,577.56
3049,3883,3622,3,3867.27,1289.09
3050,1925,1473,5,14003.55,2800.71
3051,605,834,4,19086.4,4771.6
3052,8958,5768,3,6207.72,2069.24
3053,5380,8292,2,4722.52,2361.26
3054,2208,5455,2,8889.14,4444.57
3055,2460,9260,1,30.38,30.38
3056,8484,6497,3,833.58,277.86
3057,8524,500,2,8289.84,4144.92
3058,8394,212,2,4800.58,2400.29
3059,1732,9161,4,933.36,233.34
3060,4184,1090,4,9406.64,2351.66
3061,8950,5745,1,4938.47,4938.47
3062,7535,6433,5,4686.0,937.2
3063,8660,5333,4,14452.28,3613.07
3064,172,581,4,438.6,109.65
3065,1794,9408,5,19420.3,3884.06
3066,8671,5426,4,15079.68,3769.92
3067,8917,8347,2,9699.64,4849.82
3068,614,9437,3,8682.06,2894.02
3069,2697,4998,4,465.56,116.39
3070,7459,5249,4,7584.56,1896.14
3071,8590,7195,5,22496.6,4499.32
3072,4279,3989,3,11850.78,3950.26
3073,778,7726,3,12850.41,4283.47
3074,642,7723,2,1092.44,546.22
3075,909,6490,1,171.98,171.98
3076,786,9420,3,9049.23,3016.41
3077,9530,3172,4,1842.64,460.66
3078,9464,1949,3,4737.66,1579.22
3079,431,3036,1,1906.43,1906.43
3080,3845,6073,3,1671.33,557.11
3081,2581,4511,5,819.5,163.9
3082,5395,4052,1,3244.33,3244.33
3083,2764,4056,5,18108.6,3621.72
3084,1990,6829,5,8244.75,1648.95
3085,3313,1960,4,6406.92,1601.73
3086,767,4800,3,10137.6,3379.2
3087,4057,8234,5,7162.5,1432.5
3088,9123,3324,1,4870.73,4870.73
3089,4356,315,1,2127.28,2127.28
3090,323,7195,3,14285.73,4761.91
3091,9495,2592,1,3382.92,3382.92
3092,7834,1667,2,1207.46,603.73
3093,4636,2730,5,2817.6,563.52
3094,8260,1673,2,6358.9,3179.45
3095,8122,1347,5,13028.6,2605.72
3096,6857,256,2,2936.02,1468.01
3097,5158,1906,5,20829.05,4165.81
3098,9303,1147,4,15622.84,3905.71
3099,5881,4225,5,9188.75,1837.75
3100,3534,733,1,3634.39,3634.39
3101,2291,1437,1,560.08,560.08
3102,8643,6164,1,2785.61,2785.61
3103,4160,6266,1,1860.68,1860.68
3104,9657,9850,5,6948.5,1389.7
3105,4630,940,3,9026.91,3008.97
3106,3766,5309,4,17502.2,4375.55
3107,9545,2355,4,12778.12,3194.53
3108,6260,6067,3,12277.86,4092.62
3109,3920,1662,2,4347.6,2173.8
3110,7947,6269,2,6900.1,3450.05
3111,2906,830,1,1096.85,1096.85
3112,7234,6168,1,2913.07,2913.07
3113,9528,9965,1,3178.01,3178.01
3114,4244,7596,1,4771.87,4771.87
3115,6454,7450,2,4010.66,2005.33
3116,5001,4284,1,1009.35,1009.35
3117,4328,6114,5,6209.15,1241.83
3118,1555,3730,5,5726.0,1145.2
3119,564,5817,2,5024.36,2512.18
3120,3497,464,5,14482.65,2896.53
3121,7634,7346,5,6815.0,1363.0
3122,4525,4784,4,1519.84,379.96
3123,5789,4433,3,6619.47,2206.49
3124,1955,3627,3,4680.75,1560.25
3125,3405,4038,2,126.22,63.11
3126,6287,5831,1,488.36,488.36
3127,1902,354,1,4054.22,4054.22
3128,6971,2043,5,19700.4,3940.08
3129,7038,2506,4,7750.76,1937.69
3130,4951,9002,5,278.95,55.79
3131,2787,3289,5,9796.6,1959.32
3132,9733,8375,4,15833.56,3958.39
3133,7595,5060,2,7049.6,3524.8
3134,3507,9989,3,14579.82,4859.94
3135,2486,2905,5,3839.1,767.82
3136,3762,7955,4,5722.32,1430.58
3137,6194,2737,5,21975.05,4395.01
3138,2746,8226,1,224.99,224.99
3139,6857,6252,4,8490.52,2122.63
3140,6826,3401,2,7172.44,3586.22
3141,6503,8314,2,8634.1,4317.05
3142,4870,412,5,9757.4,1951.48
3143,2997,6574,4,11166.52,2791.63
3144,6518,3386,3,3502.98,1167.66
3145,6330,4505,1,4107.39,4107.39
3146,225,7541,1,2117.51,2117.51
3147,8822,2008,1,408.6,408.6
3148,7339,8186,1,2855.57,2855.57
3149,8076,4119,5,17144.1,3428.82
3150,1462,2960,2,8996.78,4498.39
3151,3315,5990,5,5978.6,1195.72
3152,6873,6615,5,803.8,160.76
3153,8088,3445,1,3206.56,3206.56
3154,9149,4255,1,1156.23,1156.23
3155,295,110,1,2665.24,2665.24
3156,6368,2850,2,7957.04,3978.52
3157,7195,6955,1,3938.75,3938.75
3158,2645,1012,5,14822.5,2964.5
3159,8271,7459,5,6605.55,1321.11
3160,8249,1412,4,15887.64,3971.91
3161,8873,9771,2,8136.2,4068.1
3162,2679,3366,3,11989.56,3996.52
3163,1925,5808,4,9152.44,2288.11
3164,7655,4846,1,314.43,314.43
3165,6402,4054,4,19446.4,4861.6
3166,7868,232,3,11101.68,3700.56
3167,4906,8982,4,3113.72,778.43
3168,563,7193,3,1400.79,466.93
3169,4073,197,5,13586.8,2717.36
3170,4252,9819,2,6273.88,3136.94
3171,4076,6797,1,4371.21,4371.21
3172,8209,3357,5,6532.75,1306.55
3173,5714,185,2,5237.66,2618.83
3174,1967,5770,1,4585.71,4585.71
3175,1866,438,3,371.76,123.92
3176,949,1819,4,4645.24,1161.31
3177,5063,3722,5,23457.95,4691.59
3178,6857,5823,5,4518.1,903.62
3179,9365,2425,1,2185.59,2185.59
3180,4497,6496,4,17981.12,4495.28
3181,3278,1847,5,23349.5,4669.9
3182,7006,2132,3,6063.99,2021.33
3183,6718,5644,4,2521.0,630.25
3184,553,1108,4,19457.2,4864.3
3185,8413,6771,3,993.93,331.31
3186,4404,161,2,8703.18,4351.59
3187,4016,6709,5,12843.8,2568.76
3188,3625,7357,3,12828.96,4276.32
3189,9810,7938,3,2262.48,754.16
3190,3638,8095,4,12538.0,3134.5
3191,1189,2659,2,8539.68,4269.84
3192,8626,3130,3,4156.47,1385.49
3193,447,9438,2,6041.48,3020.74
3194,6652,872,5,24371.3,4874.26
3195,8259,9381,5,5896.85,1179.37
3196,129,7972,1,3039.06,3039.06
3197,176,1859,3,6930.03,2310.01
3198,1675,2736,5,11332.75,2266.55
3199,6919,2642,5,9534.8,1906.96
3200,935,9898,2,7416.24,3708.12
3201,1555,8814,5,6692.2,1338.44
3202,8271,2845,4,2883.08,720.77
3203,1981,135,5,8260.0,1652.0
3204,9318,8820,1,1297.94,1297.94
3205,6394,8621,5,3889.7,777.94
3206,3604,68,5,9451.55,1890.31
3207,4963,7979,1,2361.7,2361.7
3208,6924,6148,3,9060.6,3020.2
3209,9499,5823,1,1461.67,1461.67
3210,845,7712,2,1459.36,729.68
3211,9497,8258,4,3412.0,853.0
3212,1363,4299,1,3402.23,3402.23
3213,9308,2423,2,3059.32,1529.66
3214,7335,6890,1,1653.76,1653.76
3215,9723,2278,2,8816.56,4408.28
3216,8179,7061,3,6785.97,2261.99
3217,6330,1439,4,10649.6,2662.4
3218,5719,1196,5,24373.15,4874.63
3219,6852,7760,2,9975.24,4987.62
3220,2318,3147,5,23764.75,4752.95
3221,7236,8268,4,6941.04,1735.26
3222,4152,812,4,14618.76,3654.69
3223,5791,2642,3,10869.48,3623.16
3224,9,1774,5,7050.1,1410.02
3225,1198,8787,4,17321.64,4330.41
3226,3048,3389,4,11825.92,2956.48
3227,1916,5969,5,8331.65,1666.33
3228,1165,8442,5,6199.05,1239.81
3229,123,8304,2,6424.02,3212.01
3230,6515,5113,2,9008.52,4504.26
3231,372,4823,3,354.24,118.08
3232,7373,345,4,18272.44,4568.11
3233,4430,7278,4,11366.36,2841.59
3234,1267,7256,5,21061.4,4212.28
3235,9018,5421,3,8019.51,2673.17
3236,284,9876,3,653.67,217.89
3237,8324,1077,3,7688.82,2562.94
3238,7969,2266,2,4044.88,2022.44
3239,8071,5530,3,5276.04,1758.68
3240,2051,8335,2,2736.52,1368.26
3241,8938,4644,1,1083.29,1083.29
3242,582,26,1,1073.05,1073.05
3243,6137,2309,3,9975.96,3325.32
3244,6641,9295,4,12526.2,3131.55
3245,9957,1637,5,15408.45,3081.69
3246,3300,7264,4,6506.76,1626.69
3247,8368,9571,5,1305.85,261.17
3248,8714,1958,1,4971.99,4971.99
3249,1087,2067,1,850.4,850.4
3250,1757,270,4,521.08,130.27
3251,2930,4988,4,7876.92,1969.23
3252,8750,9043,2,5777.08,2888.54
3253,9249,7534,5,7801.3,1560.26
3254,6085,2041,3,13056.15,4352.05
3255,531,4344,1,2869.98,2869.98
3256,9940,917,1,1726.63,1726.63
3257,5242,4420,1,2403.24,2403.24
3258,5566,6668,5,8419.7,1683.94
3259,6433,9118,5,11932.2,2386.44
3260,3246,9487,3,13995.45,4665.15
3261,1797,2494,2,4221.82,2110.91
3262,7920,3513,5,15963.3,3192.66
3263,2344,1488,3,6329.04,2109.68
3264,9103,1231,5,10891.0,2178.2
3265,5440,1765,2,8418.56,4209.28
3266,3601,1185,1,2070.39,2070.39
3267,4631,1048,5,18800.8,3760.16
3268,612,5014,2,322.18,161.09
3269,3519,9754,4,1309.96,327.49
3270,9764,4235,2,5985.3,2992.65
3271,5325,7400,4,16608.52,4152.13
3272,4931,2653,3,14944.32,4981.44
3273,2682,1302,4,6017.24,1504.31
3274,7821,9595,3,4728.81,1576.27
3275,7426,1031,2,8356.8,4178.4
3276,9808,2039,3,8858.31,2952.77
3277,8750,3002,1,4159.24,4159.24
3278,6995,8229,5,891.65,178.33
3279,8334,8430,1,3060.67,3060.67
3280,6666,7036,2,9432.72,4716.36
3281,5227,3298,5,12188.7,2437.74
3282,1030,7112,1,117.34,117.34
3283,4630,413,3,1665.69,555.23
3284,3741,7357,1,4293.19,4293.19
3285,650,5920,2,8478.36,4239.18
3286,797,1183,2,6717.56,3358.78
3287,592,3919,2,3039.28,1519.64
3288,6339,2973,3,7078.11,2359.37
3289,5721,5554,1,1513.3,1513.3
3290,8621,7270,1,1707.55,1707.55
3291,3132,4306,4,7961.92,1990.48
3292,4250,1692,1,4474.78,4474.78
3293,523,5921,4,19820.32,4955.08
3294,3568,7370,5,11882.7,2376.54
3295,2925,6067,5,15667.65,3133.53
3296,6476,8361,3,9755.88,3251.96
3297,1867,4051,4,14388.04,3597.01
3298,6792,2137,2,1947.2,973.6
3299,6278,837,2,7991.46,3995.73
3300,7780,3433,4,2830.44,707.61
3301,5332,469,3,6608.46,2202.82
3302,8218,6201,2,3149.18,1574.59
3303,7227,3011,5,17120.0,3424.0
3304,6007,1351,2,1248.56,624.28
3305,5517,8770,3,4802.76,1600.92
3306,2491,9518,4,9573.68,2393.42
3307,7869,1136,1,2088.24,2088.24
3308,5551,5016,5,8548.85,1709.77
3309,3027,7653,2,7308.34,3654.17
3310,4812,1373,1,3798.75,3798.75
3311,4336,7912,4,3584.76,896.19
3312,9575,6360,4,797.16,199.29
3313,7312,4803,5,24121.9,4824.38
3314,2736,5708,2,4929.42,2464.71
3315,6453,1784,3,11879.76,3959.92
3316,5640,8452,1,4073.68,4073.68
3317,5025,1443,1,1503.28,1503.28
3318,3017,2855,2,8079.16,4039.58
3319,5205,5087,2,7617.78,3808.89
3320,6524,597,1,2715.38,2715.38
3321,9462,5927,2,6291.94,3145.97
3322,5963,2319,3,14892.63,4964.21
3323,1820,2673,2,2597.14,1298.57
3324,6167,5591,5,10292.35,2058.47
3325,3467,19,4,13354.4,3338.6
3326,1588,666,4,17762.32,4440.58
3327,1278,2377,2,6355.62,3177.81
3328,303,9359,2,9757.94,4878.97
3329,8739,2631,2,8869.1,4434.55
3330,5251,1521,2,4667.76,2333.88
3331,5927,2549,5,7306.2,1461.24
3332,1529,8956,4,10398.24,2599.56
3333,8453,2359,4,1790.72,447.68
3334,3883,4601,2,3671.96,1835.98
3335,5178,447,1,871.17,871.17
3336,8643,203,2,4876.66,2438.33
3337,3493,5474,1,4502.71,4502.71
3338,5868,5045,5,8973.9,1794.78
3339,1121,7592,5,21056.5,4211.3
3340,6852,8742,4,7619.64,1904.91
3341,4360,5971,1,264.5,264.5
3342,6293,356,5,7212.7,1442.54
3343,7151,8272,1,4118.54,4118.54
3344,6469,2506,2,8515.9,4257.95
3345,6560,8228,1,2356.09,2356.09
3346,6369,1376,1,3819.95,3819.95
3347,2444,9864,1,506.79,506.79
3348,2317,3385,4,17773.24,4443.31
3349,9455,2676,2,2762.72,1381.36
3350,6290,7820,1,1375.15,1375.15
3351,915,8036,2,1731.8,865.9
3352,6046,3233,5,7325.9,1465.18
3353,9697,9168,3,2881.08,960.36
3354,396,558,3,5724.3,1908.1
3355,9882,1367,5,11843.5,2368.7
3356,451,8956,4,2298.52,574.63
3357,1602,3301,3,14432.64,4810.88
3358,9470,1692,2,9361.58,4680.79
3359,7088,5403,5,2366.2,473.24
3360,1134,5157,3,782.43,260.81
3361,8674,7551,4,11582.2,2895.55
3362,2127,4701,4,3893.0,973.25
3363,5427,9344,5,4470.05,894.01
3364,9013,7751,4,13557.76,3389.44
3365,2922,1634,1,659.92,659.92
3366,5826,4471,5,3162.45,632.49
3367,3004,8219,1,1197.19,1197.19
3368,9958,8143,2,5166.88,2583.44
